FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5
Glen,Johnson,DEF,STK,4700000,0,56,2.4,5.1063829787234E-07,1.19148936170213E-05,0,20288,1,34,0,0,0,0,0,11.9,0,-3,0,56,3,0,0,0,3,0,6,0,0,0.1,14530,0,324,0,0,1957,0,0,0,376,Southampton,,,,
,Jonathan Benteke,FWD,CRY,4300000,0,1,1,2.32558139534884E-07,2.32558139534884E-07,0,33676,0,0,0,0,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,43997,0,0,0,0,7,0,0,0,3,Man Utd,,,,
Billy,Jones,DEF,SUN,4400000,-1,56,2.1,4.77272727272727E-07,1.27272727272727E-05,0,4082,8,49,0,0,0,1,0,12.7,0,-1,0,56,1,0.1,0,0.3,6,0,5,0,0,0.1,7405,0,211,0,1,2270,0,0,0,368,Chelsea,,,,
David,Jones,MID,BUR,5000000,0,1,1,2E-07,2E-07,0,3037,1,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,86,0,0,0,8,West Ham,,,,
Phil,Jones,DEF,MUN,4500000,6,55,0.495495495495495,1.1011011011011E-07,1.22222222222222E-05,0,231504,2,14,0,0,0,0,0,12.2,0,-5,0,55,5,0.9,0,4,4,0,5,0,0,0.7,240803,0,64,0,0,1584,0,0,0,362,Crystal Palace,,,,
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,6797,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,732,0,246,0,0,0,0,0,0,0,Southampton,,,,
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,3840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5070,0,0,0,0,0,0,0,0,0,Chelsea,,,,
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,31106,0,0,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.6,14808,0,0,0,0,13,0,0,0,5,West Ham,,,,
Christian,Kabasele,DEF,WAT,4800000,0,35,2.2,4.58333333333333E-07,7.29166666666667E-06,0,3199,1,15,0,0,0,2,0,7.3,0,-2,0,35,2,0.1,0,0.3,1,0,1,0,0,0,1487,0,0,0,0,771,0,0,0,143,Man City,,,,
Younes,Kaboul,DEF,WAT,4300000,0,57,2.5,5.81395348837209E-07,1.32558139534884E-05,0,68404,2,36,0,0,0,2,0,13.3,0,-2,0,57,2,0,0,0,1,0,4,0,0,0.6,61802,0,231,0,0,1910,0,0,0,342,Man City,,,,
Sullay,Kaikai,MID,CRY,4500000,1,1,0.00900900900900901,2.002002002002E-09,2.22222222222222E-07,0,2310,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,260,0,9,0,0,24,0,0,0,1,Man Utd,,,,
Harry,Kane,FWD,TOT,11900000,17,224,7.5,6.30252100840336E-07,1.88235294117647E-05,0,2241049,3,19,0,0,0,29,0,18.8,0,9,0,224,-9,1.3,1,16,33,0,14,0,7,23.3,2534008,0,1053,0,9,2523,0,0,0,920,Hull City,,,,
N'Golo,Kanté,MID,CHE,4700000,2,83,2.4,5.1063829787234E-07,1.76595744680851E-05,0,804723,9,33,0,0,0,1,0,17.7,0,-3,0,83,3,0.3,0,1.3,1,0,13,0,1,11.7,308518,0,501,0,0,3138,0,0,0,554,Sunderland,,,,
Bartosz,Kapustka,MID,LEI,5000000,0,0,0,0,0,0,5870,0,0,0,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0.1,609,0,0,0,0,0,0,0,0,0,Bournemouth,,,,
Loris,Karius,GLK,LIV,4300000,0,32,0.288288288288288,6.70437879740205E-08,7.44186046511628E-06,0,80910,0,12,0,20,0,0,0,7.4,0,-7,0,32,7,0,0,0,0,0,3,0,0,0.7,79242,0,0,0,0,900,0,0,0,153,Middlesbrough,,,,
Michael,Keane,DEF,BUR,5000000,0,113,3.2,6.4E-07,2.26E-05,0,168551,4,49,0,0,0,2,0,22.6,0,0,0,113,0,0,0,0,10,0,10,0,1,3.3,245278,0,0,0,3,3150,0,0,0,619,West Ham,,,,
Will,Keane,FWD,HUL,4400000,0,8,0.0720720720720721,1.63800163800164E-08,1.81818181818182E-06,0,40073,0,10,0,0,0,0,0,1.8,0,-1,0,8,1,0,0,0,0,0,1,0,0,0.2,41566,0,0,0,0,280,0,0,0,9,Tottenham,,,,
Martin,Kelly,DEF,CRY,4200000,1,46,1.6,3.80952380952381E-07,1.0952380952381E-05,0,52436,4,44,0,0,0,0,0,11,0,-3,0,46,3,0.8,0,3.5,0,0,2,0,2,0.6,59814,0,96,0,0,2124,0,0,0,323,Man Utd,,,,
Daniel,Kemp,MID,WHU,4500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Burnley,,,,
,Kenedy,MID,CHE,5100000,0,3,0.027027027027027,5.29941706412295E-09,5.88235294117647E-07,0,2269,0,3,0,0,0,0,0,0.6,0,-4,0,3,4,0.1,0,0.7,0,0,0,0,0,0,1446,0,86,0,0,90,0,0,0,8,Sunderland,,,,
Jonjoe,Kenny,DEF,EVE,4000000,0,1,0.00900900900900901,2.25225225225225E-09,2.5E-07,0,1106,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1799,0,0,0,0,13,0,0,0,2,Arsenal,,,,
Wahbi,Khazri,MID,SUN,6000000,0,31,0.279279279279279,4.65465465465465E-08,5.16666666666667E-06,0,12007,6,21,0,0,0,1,0,5.2,0,-5,0,31,5,0,0,0,3,0,1,0,0,0.1,1361,0,172,0,0,849,0,0,0,96,Chelsea,,,,
,Ki Sung-yueng,MID,SWA,5000000,1,41,0.369369369369369,7.38738738738739E-08,8.2E-06,0,4946,3,28,0,0,0,0,0,8.2,0,-5,0,41,5,0.7,0,3.5,0,0,4,0,1,0.1,1983,0,241,0,0,1291,0,0,0,220,West Brom,,,,
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286E-07,1.42857142857143E-06,0,34426,0,1,0,0,0,0,0,1.4,0,-3,0,6,3,0,0,0,0,0,0,0,0,0.6,29258,0,0,0,0,104,0,0,0,20,West Ham,,,,
Andy,King,MID,LEI,4700000,2,41,0.369369369369369,7.85892275253977E-08,8.72340425531915E-06,0,18524,4,26,0,0,0,1,0,8.7,0,-3,0,41,3,0.3,0,1.3,1,0,1,0,0,0.2,10199,0,174,0,0,1446,0,0,0,217,Bournemouth,,,,
Joshua,King,MID,BOU,6200000,0,178,4.9,7.90322580645161E-07,2.87096774193548E-05,0,312348,1,54,0,0,0,16,0,28.7,0,7,0,178,-7,0.7,1,4.5,17,0,9,0,3,19.3,1124078,0,321,0,3,2714,0,0,0,553,Leicester,,,,
Stephen,Kingsley,DEF,SWA,3900000,1,29,0.261261261261261,6.6990066990067E-08,7.43589743589744E-06,0,531433,0,20,0,0,0,0,0,7.4,0,-1,0,29,1,0.1,0,0.5,2,0,3,0,0,8.9,668481,0,75,0,1,1036,0,0,0,192,West Brom,,,,
Jan,Kirchhoff,MID,SUN,4200000,0,12,0.108108108108108,2.57400257400257E-08,2.85714285714286E-06,0,3827,1,11,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,0,0,1,0,1833,0,118,0,0,433,0,0,0,61,Chelsea,,,,
Ragnar,Klavan,DEF,LIV,4400000,0,43,2.1,4.77272727272727E-07,9.77272727272727E-06,0,91899,3,19,0,0,0,0,0,9.8,0,-6,0,43,6,0,0,0,4,0,3,0,0,0.6,67907,0,0,0,0,1410,0,0,0,292,Middlesbrough,,,,
Aleksandar,Kolarov,DEF,MCI,5800000,0,95,3.3,5.68965517241379E-07,1.63793103448276E-05,0,230491,6,27,0,0,0,1,0,16.4,0,-2,0,95,2,0.1,0,0.7,7,0,9,0,1,3.1,136250,1,429,0,2,2535,0,0,0,558,Watford,,,,
Vincent,Kompany,DEF,MCI,6000000,13,57,0.513513513513513,8.55855855855856E-08,9.5E-06,0,34177,5,6,0,0,0,3,0,9.5,0,0,0,57,0,1.1,0,6.7,6,0,5,0,0,3.2,143641,0,173,0,2,820,0,0,0,227,Watford,,,,
Arouna,Koné,FWD,EVE,5100000,1,6,0.0540540540540541,1.05988341282459E-08,1.17647058823529E-06,0,70237,0,3,0,0,0,0,0,1.2,0,-4,0,6,4,0.2,0,1,0,0,0,0,0,0.7,16003,0,289,0,0,78,0,0,0,17,Arsenal,,,,
Lamine,Koné,DEF,SUN,4200000,0,69,2.3,5.47619047619048E-07,1.64285714285714E-05,0,129283,4,46,0,0,0,1,0,16.4,0,-3,0,69,3,0.2,0,0.7,5,0,5,0,0,1.7,104656,0,176,0,2,2545,0,0,0,451,Chelsea,,,,
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0,0,0,0,6879,0,0,0,0,0,0,0,0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1170,0,0,0,0,0,0,0,0,0,Liverpool,,,,
Laurent,Koscielny,DEF,ARS,6100000,-2,121,3.7,6.0655737704918E-07,1.98360655737705E-05,0,857277,4,37,0,0,0,2,0,19.8,0,1,0,121,-1,0,0,0,19,0,10,0,1,11.2,965040,0,493,0,3,2821,0,0,1,723,Everton,,,,
Cheikhou,Kouyaté,MID,WHU,5000000,0,79,2.5,5E-07,1.58E-05,0,95857,3,46,0,0,0,1,0,15.8,0,-5,0,79,5,0,0,0,3,0,9,0,1,0.7,25901,0,498,0,0,2723,0,0,0,438,Burnley,,,,
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,6944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7949,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929,0,0,0,0,0,0,0,0,0,Man Utd,,,,
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,23588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3188,0,0,0,0,0,0,0,0,0,West Ham,,,,
Adam,Lallana,MID,LIV,6700000,9,139,1.25225225225225,1.86903321231679E-07,2.07462686567164E-05,0,1860046,3,32,0,0,0,8,0,20.7,0,-3,0,139,3,0.9,0,6,14,0,9,0,7,9.1,1932163,0,416,0,3,2338,0,0,0,543,Middlesbrough,,,,
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,8294,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1463,0,72,0,0,13,0,0,0,3,Swansea,,,,
Erik,Lamela,MID,TOT,6600000,0,28,3.1,4.6969696969697E-07,4.24242424242424E-06,0,538497,1,2,0,0,0,1,0,4.2,0,-4,0,28,4,0,1,0,4,0,4,0,1,3.3,303229,0,519,0,0,595,0,0,0,93,Hull City,,,,
Manuel,Lanzini,MID,WHU,5900000,1,133,3.8,6.44067796610169E-07,2.25423728813559E-05,0,206178,9,53,0,0,0,8,0,22.5,0,-6,0,133,6,0.3,0,1.5,20,0,9,0,3,2,278319,0,381,0,3,2708,0,0,0,635,Burnley,,,,
Sebastian,Larsson,MID,SUN,4700000,5,40,1.9,4.04255319148936E-07,8.51063829787234E-06,0,2452,4,35,0,0,0,0,0,8.5,0,-3,0,40,3,0.6,0,2.7,0,0,3,0,3,0,2066,0,58,0,0,1468,0,0,1,219,Chelsea,,,,
Grant,Leadbitter,MID,MID,4300000,2,28,0.252252252252252,5.8663314477268E-08,6.51162790697674E-06,0,1805,1,12,0,0,0,1,0,6.5,0,-7,0,28,7,0.3,0,1.5,1,0,3,0,0,0,1743,0,0,0,0,710,0,0,0,125,Liverpool,,,,
Michael,Ledger,DEF,SUN,4000000,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,0,0,0,0,0,0,0,0,0,Chelsea,,,,
Joe,Ledley,MID,CRY,4300000,0,40,0.36036036036036,8.38047349675257E-08,9.30232558139535E-06,0,40422,1,26,0,0,0,1,0,9.3,0,-2,0,40,2,0,0,0,1,0,2,0,1,0.4,27966,0,121,0,0,1160,0,0,0,201,Man Utd,,,,
,Lee Chung-yong,MID,CRY,4200000,0,24,0.216216216216216,5.14800514800515E-08,5.71428571428571E-06,0,20134,0,13,0,0,0,0,0,5.7,0,-3,0,24,3,0,0,0,0,0,2,0,1,0.3,19524,0,56,0,0,471,0,0,0,103,Man Utd,,,,
Jonathan,Leko,MID,WBA,4100000,1,12,0.108108108108108,2.636783124588E-08,2.92682926829268E-06,0,51765,0,3,0,0,0,0,0,2.9,0,-4,0,12,4,0.1,0,0.3,0,0,0,0,1,0.5,53568,0,28,0,0,118,0,0,0,38,Swansea,,,,
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,89086,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,74845,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Aaron,Lennon,MID,EVE,5500000,0,22,2,3.63636363636364E-07,4E-06,0,15060,0,5,0,0,0,0,0,4,0,-5,0,22,5,0,0,0,0,0,2,0,1,0.2,4084,0,278,0,0,509,0,0,0,104,Arsenal,,,,
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,2586,0,1,0,0,0,0,0,0.3,0,-1,0,2,1,0,0,0,0,0,0,0,0,0,265,0,180,0,0,69,0,0,0,12,Chelsea,,,,
Joleon,Lescott,DEF,SUN,3900000,0,1,0.00900900900900901,2.31000231000231E-09,2.56410256410256E-07,0,9206,0,5,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,20078,0,0,0,0,124,0,0,0,14,Chelsea,,,,
Filip,Lesniak,MID,TOT,4500000,0,4,0.036036036036036,8.00800800800801E-09,8.88888888888889E-07,0,5,0,0,0,0,0,0,0,0.9,0,0,0,4,0,0.3,0,1.3,0,0,0,0,1,0,47,0,0,0,0,5,0,0,0,14,Hull City,,,,
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,Stoke,,,,
,Lewis Cook,MID,BOU,4200000,0,17,0.153153153153153,3.64650364650365E-08,4.04761904761905E-06,0,38906,1,7,0,0,0,0,0,4,0,-3,0,17,3,0.7,0,3,1,0,1,0,2,0.8,28535,0,0,0,0,432,0,0,0,81,Leicester,,,,
Jesse,Lingard,MID,MUN,5600000,4,60,0.540540540540541,9.65250965250965E-08,1.07142857142857E-05,0,78117,3,12,0,0,0,1,0,10.7,0,-4,0,60,4,0.4,0,2,3,0,7,0,3,0.8,69403,0,318,0,1,1360,0,0,0,227,Crystal Palace,,,,
Jake,Livermore,MID,WBA,4700000,2,77,2.1,4.46808510638298E-07,1.63829787234043E-05,0,10479,5,62,0,0,0,1,0,16.4,0,-3,0,77,3,0.4,0,2,2,0,4,0,1,0.1,9179,0,0,0,0,2970,0,0,1,458,Swansea,,,,
Fernando,Llorente,FWD,SWA,6300000,12,146,4.4,6.98412698412698E-07,2.31746031746032E-05,0,1069266,2,51,0,0,0,15,0,23.2,0,-2,0,146,2,1.6,0,10,22,0,5,0,3,9.4,1343047,0,0,0,5,2442,0,0,0,512,West Brom,,,,
Hugo,Lloris,GLK,TOT,5500000,3,143,4.2,7.63636363636364E-07,2.6E-05,0,383467,0,24,0,78,0,0,0,26,0,0,0,143,0,0.5,0,2.7,6,0,15,0,0,7.9,351261,0,419,0,0,3004,0,0,0,665,Hull City,,,,
Ruben,Loftus-Cheek,MID,CHE,5000000,0,6,0.0540540540540541,1.08108108108108E-08,1.2E-06,0,4078,0,0,0,0,0,0,0,1.2,0,-5,0,6,5,0,0,0,0,0,0,0,0,0.1,511,0,68,0,0,35,0,0,0,16,Sunderland,,,,
Chris,Long,FWD,BUR,4500000,0,0,0,0,0,0,34397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5848,0,0,0,0,0,0,0,0,0,West Ham,,,,
Kevin,Long,DEF,BUR,4000000,1,3,0.027027027027027,6.75675675675676E-09,7.5E-07,0,6424,0,6,0,0,0,0,0,0.8,0,0,0,3,0,0.3,0,1,0,0,0,0,0,0.1,8158,0,0,0,0,270,0,0,0,39,West Ham,,,,
Shane,Long,FWD,SOU,6100000,0,57,1.8,2.95081967213115E-07,9.34426229508197E-06,0,506570,2,23,0,0,0,3,0,9.3,0,-4,0,57,4,0.2,1,1,2,0,2,0,2,3,118295,0,435,0,0,1262,0,0,0,159,Stoke,,,,
Ademola,Lookman,MID,EVE,5000000,0,16,0.144144144144144,2.88288288288288E-08,3.2E-06,0,8033,0,2,0,0,0,1,0,3.2,0,-5,0,16,5,0,0,0,0,0,1,0,0,0,9340,0,0,0,0,289,0,0,0,33,Arsenal,,,,
Donald,Love,DEF,SUN,3800000,0,21,0.189189189189189,4.97866287339972E-08,5.52631578947368E-06,0,227442,1,11,0,0,0,0,0,5.5,0,-2,0,21,2,0,0,0,1,0,1,0,1,4.2,357905,0,3,0,0,611,0,0,0,133,Chelsea,,,,
Dejan,Lovren,DEF,LIV,4900000,6,106,3.7,7.55102040816327E-07,2.16326530612245E-05,0,452572,6,31,0,0,0,2,0,21.6,0,-1,0,106,1,1.2,0,6,6,0,11,0,1,5.6,544570,0,248,0,0,2553,0,0,0,589,Middlesbrough,,,,
Matthew,Lowton,DEF,BUR,4500000,1,90,2.5,5.55555555555556E-07,2E-05,0,42770,9,53,0,0,0,0,0,20,0,0,0,90,0,0.2,0,1,5,0,9,0,2,0.8,59732,0,0,0,0,3240,0,0,0,631,West Ham,,,,
Leiva,Lucas,MID,LIV,4400000,1,47,0.423423423423423,9.62325962325962E-08,1.06818181818182E-05,0,13562,4,17,0,0,0,0,0,10.7,0,-1,0,47,1,0.2,0,1,2,0,4,0,3,0.2,14984,0,253,0,0,1112,0,0,0,240,Middlesbrough,,,,
Greg,Luer,FWD,HUL,4400000,0,0,0,0,0,0,6109,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6625,0,0,0,0,0,0,0,0,0,Tottenham,,,,
Romelu,Lukaku,FWD,EVE,10100000,8,221,6,5.94059405940594E-07,2.18811881188119E-05,0,2684099,3,42,0,0,0,25,0,21.9,0,11,0,221,-11,0.5,0,5,33,0,13,0,6,32.2,3620695,0,754,0,6,3266,0,0,0,824,Arsenal,,,,
Shaun,MacDonald,MID,BOU,4500000,0,0,0,0,0,0,4223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,422,0,3,0,0,0,0,0,0,0,Leicester,,,,
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,Everton,,,,
Pablo,Maffeo,DEF,MCI,4500000,0,0,0,0,0,0,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,Watford,,,,
Harry,Maguire,DEF,HUL,4400000,0,71,2.4,5.45454545454545E-07,1.61363636363636E-05,0,34939,5,53,0,0,0,2,0,16.1,0,-1,0,71,1,0,0,0,5,0,4,0,3,0.8,64709,0,0,0,0,2307,0,0,0,483,Tottenham,,,,
Riyad,Mahrez,MID,LEI,8900000,1,120,3.3,3.70786516853933E-07,1.34831460674157E-05,0,934233,4,48,0,0,0,6,0,13.5,0,-6,0,120,6,0.1,2,1,9,0,9,0,4,8.2,202237,0,994,0,0,2826,0,0,0,437,Bournemouth,,,,
Ainsley,Maitland-Niles,MID,ARS,4500000,0,1,0.00900900900900901,2.002002002002E-09,2.22222222222222E-07,0,158,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,2,0,0,0,5,Everton,,,,
Josh,Maja,FWD,SUN,4500000,0,0,0,0,0,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3454,0,0,0,0,0,0,0,0,0,Chelsea,,,,
Moses,Makasi,MID,WHU,4500000,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,Burnley,,,,
Shaun,Maloney,MID,HUL,4300000,0,24,0.216216216216216,5.02828409805154E-08,5.58139534883721E-06,0,90692,0,7,0,0,0,1,0,5.6,0,-2,0,24,2,0.1,0,0.5,2,0,1,0,2,0.5,90445,0,0,0,1,283,0,0,0,86,Tottenham,,,,
Steve,Mandanda,GLK,CRY,4200000,0,19,0.171171171171171,4.07550407550408E-08,4.52380952380952E-06,0,141747,0,17,0,24,0,0,0,4.5,0,-3,0,19,3,0,0,0,0,0,0,0,0,1.9,43733,0,0,0,0,810,0,0,0,120,Man Utd,,,,
Sadio,Mané,MID,LIV,9300000,0,156,5.8,6.23655913978495E-07,1.67741935483871E-05,0,2181069,4,26,0,0,0,13,0,16.8,0,3,0,156,-3,0,0,0,14,0,8,0,7,7.8,1862549,0,635,0,4,2242,0,0,0,502,Middlesbrough,,,,
Eliaquim,Mangala,DEF,MCI,5400000,0,0,0,0,0,0,21014,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1186,0,235,0,0,0,0,0,0,0,Watford,,,,
Alexander,Manninger,GLK,LIV,4000000,0,0,0,0,0,0,8926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11099,0,0,0,0,0,0,0,0,0,Middlesbrough,,,,
Vito,Mannone,GLK,SUN,4000000,0,34,0.306306306306306,7.65765765765766E-08,8.5E-06,0,55663,0,19,0,41,0,0,0,8.5,0,-5,0,34,5,0,0,0,6,0,2,0,0,0.6,35846,0,210,0,1,810,0,0,0,187,Chelsea,,,,
Javier,Manquillo,DEF,SUN,4300000,6,38,0.342342342342342,7.96144982191494E-08,8.83720930232558E-06,0,2695,2,28,0,0,0,1,0,8.8,0,-2,0,38,2,0.6,0,2.7,0,0,2,0,0,0,3302,0,0,0,0,1430,0,0,0,210,Chelsea,,,,
,Marc Wilson,DEF,WBA,3800000,0,0,0,0,0,0,98770,3,7,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,2.3,122886,0,14,0,0,255,0,0,0,29,Swansea,,,,
Adrian,Mariappa,DEF,WAT,4000000,0,15,0.135135135135135,3.37837837837838E-08,3.75E-06,0,19852,0,13,0,0,0,0,0,3.8,0,0,0,15,0,0.2,0,0.7,3,0,1,0,0,0.4,30278,0,0,0,1,562,0,0,0,121,Man City,,,,
Lazar,Markovic,MID,HUL,5200000,0,37,3.1,5.96153846153846E-07,7.11538461538462E-06,0,21421,4,15,0,0,0,2,0,7.1,0,-3,0,37,3,0,0,0,2,0,5,0,0,0.1,22952,0,0,0,0,1005,0,0,0,125,Tottenham,,,,
Dean,Marney,MID,BUR,4300000,0,51,2.4,5.58139534883721E-07,1.18604651162791E-05,0,68665,7,28,0,0,0,1,0,11.9,0,-2,0,51,2,0,0,0,1,0,5,0,2,0.4,68838,0,0,0,0,1764,0,0,0,239,West Ham,,,,
David,Marshall,GLK,HUL,4400000,1,32,0.288288288288288,6.55200655200655E-08,7.27272727272727E-06,0,6771,0,44,0,63,0,0,0,7.3,0,-1,0,32,1,0.1,0,0.5,0,0,0,0,0,0.1,7662,1,0,0,0,1440,0,0,0,262,Tottenham,,,,
Anthony,Martial,MID,MUN,9200000,1,95,0.855855855855856,9.30278104191148E-08,1.03260869565217E-05,0,311906,2,13,0,0,0,4,0,10.3,0,-3,0,95,3,0.3,0,3,9,0,9,0,6,2.5,122918,0,593,0,3,1553,0,0,0,302,Crystal Palace,,,,
Cuco,Martina,DEF,SOU,4300000,0,31,0.279279279279279,6.49486695998324E-08,7.2093023255814E-06,0,56025,0,6,0,0,0,0,0,7.2,0,-2,0,31,2,0,0,0,5,0,3,0,0,0.4,62022,0,203,0,0,592,0,0,0,140,Stoke,,,,
Damian Emiliano,Martinez,GLK,ARS,3900000,0,8,0.0720720720720721,1.84800184800185E-08,2.05128205128205E-06,0,7523,0,3,0,5,0,0,0,2.1,0,-1,0,8,1,0,0,0,0,0,1,0,0,0.6,30673,0,0,0,0,180,0,0,0,35,Everton,,,,
Bruno,Martins Indi,DEF,STK,4900000,6,106,3,6.12244897959184E-07,2.16326530612245E-05,0,38853,4,50,0,0,0,1,0,21.6,0,-1,0,106,1,0.6,0,3,9,0,11,0,0,0.7,61894,0,0,0,1,3146,0,0,0,634,Southampton,,,,
Brandon,Mason,DEF,WAT,3900000,0,1,0.00900900900900901,2.31000231000231E-09,2.56410256410256E-07,0,2438,0,5,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,5768,0,0,0,0,113,0,0,0,13,Man City,,,,
Ryan,Mason,MID,HUL,4600000,0,26,1.6,3.47826086956522E-07,5.65217391304348E-06,0,5097,4,27,0,0,0,1,0,5.7,0,-4,0,26,4,0,0,0,0,0,0,0,0,0,3773,0,147,0,0,927,0,0,0,126,Tottenham,,,,
Arthur,Masuaku,DEF,WHU,4700000,0,34,0.306306306306306,6.51715545332567E-08,7.23404255319149E-06,0,25654,1,24,0,0,0,0,0,7.2,0,-3,0,34,3,0,0,0,7,0,3,0,1,0.1,19205,0,0,0,0,972,0,0,0,253,Burnley,,,,
Juan,Mata,MID,MUN,7200000,0,102,4.1,5.69444444444444E-07,1.41666666666667E-05,0,387152,3,16,0,0,0,6,0,14.2,0,-3,0,102,3,0.2,0,1.7,14,0,10,0,3,2,365444,1,586,0,1,1614,0,0,0,457,Crystal Palace,,,,
Nemanja,Matic,MID,CHE,4800000,0,105,3,6.25E-07,2.1875E-05,0,291262,4,24,0,0,0,1,0,21.9,0,-2,0,105,2,0.2,0,1,1,0,15,0,8,3.9,326634,0,373,0,0,2694,0,0,0,550,Sunderland,,,,
Joel,Matip,DEF,LIV,5400000,6,97,3.3,6.11111111111111E-07,1.7962962962963E-05,0,152752,3,25,0,0,0,1,0,18,0,-1,0,97,1,1.1,0,6,7,0,9,0,0,3.2,189764,0,0,0,0,2457,0,0,0,557,Middlesbrough,,,,
Adam,Matthews,DEF,SUN,4000000,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,0,4,0,0,0,0,0,0,0,Chelsea,,,,
